checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered
CHK_000149,2026-01-20 15:12:00,6897,UPI,MOBILE,682,264,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,43.0,74,0.4831,1
CHK_000150,2026-01-04 13:05:00,3339,UPI,MOBILE,492,119,1,OTP,Poor,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,213,0.2966,0
CHK_000151,2026-01-07 07:07:00,11153,CARD,DESKTOP,461,239,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,217,0.2495,0
CHK_000152,2026-01-13 23:21:00,6060,CARD,MOBILE,712,215,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,1304,0.6197,0
CHK_000153,2026-01-09 06:49:00,4459,UPI,DESKTOP,261,57,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,341,0.4277,0
CHK_000154,2026-01-06 02:25:00,9875,CARD,DESKTOP,789,308,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,86,0.3433,0
CHK_000155,2026-01-02 03:13:00,2017,UPI,DESKTOP,317,117,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,795,0.4924,0
CHK_000156,2026-01-18 00:07:00,5166,CARD,MOBILE,362,338,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,736,0.4611,0
CHK_000157,2026-01-22 09:18:00,11367,UPI,DESKTOP,500,187,3,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,605.0,3018,0.4005,1
CHK_000158,2026-01-10 08:49:00,7352,UPI,DESKTOP,486,286,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,44.0,47,0.7299,1
CHK_000159,2026-01-10 09:21:00,7471,WALLET,MOBILE,587,473,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,692.0,3708,0.3891,1
CHK_000160,2026-01-14 22:34:00,4307,UPI,MOBILE,138,31,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,158,0.3497,0
CHK_000161,2026-01-01 21:23:00,1625,CARD,DESKTOP,625,770,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,650.0,1061,0.1548,1
CHK_000162,2026-01-22 11:30:00,8044,CARD,DESKTOP,514,649,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,218,0.2598,0
CHK_000163,2026-01-18 17:56:00,2215,WALLET,MOBILE,725,60,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,216.0,273,0.4079,1
CHK_000164,2026-01-20 02:36:00,6549,UPI,DESKTOP,185,682,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,67,0.3045,0
CHK_000165,2026-01-16 13:44:00,6425,UPI,DESKTOP,322,210,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,223.0,1991,0.4656,1
CHK_000166,2026-01-02 16:54:00,4174,UPI,DESKTOP,533,395,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,334,0.4949,0
CHK_000167,2026-01-30 18:24:00,2423,WALLET,MOBILE,273,169,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1340,0.3108,0
CHK_000168,2026-01-10 16:27:00,2031,UPI,DESKTOP,577,139,1,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,207.0,308,0.5531,1
CHK_000169,2026-01-21 11:32:00,540,CARD,DESKTOP,247,495,2,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,183,0.4548,0
CHK_000170,2026-01-01 12:58:00,1992,UPI,DESKTOP,444,503,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,65,0.3323,0
CHK_000171,2026-01-23 23:50:00,1947,UPI,MOBILE,511,457,0,OTP,Poor,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,183.0,232,0.4984,1
CHK_000172,2026-01-21 00:03:00,1978,WALLET,DESKTOP,527,47,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,347,0.6327,0
CHK_000173,2026-01-30 16:32:00,4505,WALLET,DESKTOP,381,413,0,PAYMENT,Average,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,109,0.3019,0
CHK_000174,2026-01-22 04:39:00,8796,CARD,MOBILE,348,155,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,318,0.1483,0
CHK_000175,2026-01-19 18:05:00,3800,WALLET,MOBILE,643,36,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,49.0,267,0.3187,1
CHK_000176,2026-01-06 16:50:00,6632,UPI,MOBILE,228,140,2,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,791,0.4182,0
CHK_000177,2026-01-16 09:50:00,7493,CARD,MOBILE,443,619,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,1294.0,2399,0.1466,1
CHK_000178,2026-01-07 07:41:00,5158,WALLET,MOBILE,237,220,1,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,0,,350,0.3265,0
CHK_000179,2026-01-10 07:12:00,14285,UPI,DESKTOP,567,330,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,279,0.131,0
CHK_000180,2026-01-26 04:28:00,2620,WALLET,DESKTOP,209,207,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,383,0.4333,0
CHK_000181,2026-01-08 02:33:00,1641,UPI,MOBILE,791,399,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,483.0,919,0.5062,1
CHK_000182,2026-01-09 03:38:00,11620,CARD,MOBILE,695,344,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,0,,325,0.2679,0
CHK_000183,2026-01-14 17:59:00,6718,WALLET,DESKTOP,736,279,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,262,0.4748,0
CHK_000184,2026-01-02 12:09:00,7668,UPI,MOBILE,469,106,0,CART,Good,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,126,0.302,0
CHK_000185,2026-01-26 09:35:00,3736,WALLET,DESKTOP,608,504,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1122,0.2766,0
CHK_000186,2026-01-06 21:31:00,858,WALLET,MOBILE,678,404,1,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,108.0,273,0.3606,1
CHK_000187,2026-01-07 13:09:00,13927,WALLET,MOBILE,464,24,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1707,0.02,0
CHK_000188,2026-01-19 02:46:00,8184,CARD,DESKTOP,303,219,2,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,942,0.358,0
CHK_000189,2026-01-29 06:17:00,7769,UPI,MOBILE,536,415,1,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,39.0,92,0.4404,1
CHK_000190,2026-01-14 13:03:00,2363,WALLET,MOBILE,295,448,0,OTP,Poor,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,13,0.8129,0
CHK_000191,2026-01-19 16:30:00,3267,WALLET,DESKTOP,293,499,2,OTP,Average,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,277,0.3229,0
CHK_000192,2026-01-15 06:16:00,7970,CARD,MOBILE,282,38,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,2,0,PAYMENT_FAILURE,0,,37,0.5694,0
CHK_000193,2026-01-15 07:40:00,8568,UPI,DESKTOP,307,152,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,177.0,358,0.4394,1
CHK_000194,2026-01-08 02:07:00,2592,WALLET,DESKTOP,692,102,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,17.0,682,0.5229,1
CHK_000195,2026-01-08 04:30:00,3055,CARD,MOBILE,469,314,0,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,17.0,53,0.5434,1
CHK_000196,2026-01-24 20:04:00,7980,CARD,DESKTOP,460,233,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,18.0,52,0.7141,1
CHK_000197,2026-01-23 04:01:00,8744,WALLET,MOBILE,527,221,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,354,0.4307,0
CHK_000198,2026-01-17 08:25:00,3809,UPI,DESKTOP,157,107,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,111.0,139,0.3787,1
CHK_000199,2026-01-23 12:02:00,7793,WALLET,MOBILE,219,326,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,316,0.1785,0
CHK_000200,2026-01-20 22:14:00,14180,WALLET,MOBILE,534,43,1,CART,Good,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,211,0.2085,0
CHK_000201,2026-01-13 03:48:00,5923,WALLET,DESKTOP,659,60,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,653.0,1397,0.3247,1
CHK_000202,2026-01-15 10:48:00,4393,WALLET,DESKTOP,219,128,2,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,58.0,149,0.7136,1
CHK_000203,2026-01-06 22:27:00,13515,WALLET,MOBILE,534,137,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,102,0.2654,0
CHK_000204,2026-01-25 06:06:00,2564,CARD,DESKTOP,301,391,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,108.0,272,0.3601,1
CHK_000205,2026-01-09 05:47:00,6591,UPI,DESKTOP,621,200,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,153,0.482,0
CHK_000206,2026-01-14 22:53:00,1219,WALLET,DESKTOP,674,76,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,648.0,1429,0.641,1
CHK_000207,2026-01-18 04:50:00,10680,CARD,DESKTOP,456,224,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,544.0,3288,0.1104,1
CHK_000208,2026-01-12 12:56:00,7690,WALLET,MOBILE,225,44,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,351,0.2346,0
CHK_000209,2026-01-07 00:42:00,3072,CARD,DESKTOP,863,207,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,3284,0.2062,0
CHK_000210,2026-01-14 07:27:00,7241,CARD,DESKTOP,576,313,2,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,1,5.0,3,0.5156,1
CHK_000211,2026-01-01 18:36:00,992,CARD,MOBILE,354,160,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,4048,0.3809,0
CHK_000212,2026-01-04 18:51:00,9048,CARD,DESKTOP,780,293,1,OTP,Poor,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,277.0,285,0.2877,1
CHK_000213,2026-01-21 08:10:00,8936,CARD,DESKTOP,629,437,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,39,0.6012,0
CHK_000214,2026-01-14 02:12:00,4119,CARD,MOBILE,631,175,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,97.0,101,0.5483,1
CHK_000215,2026-01-29 01:06:00,2176,UPI,DESKTOP,292,209,2,PAYMENT,Average,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,117.0,323,0.3784,1
CHK_000216,2026-01-14 22:18:00,3265,CARD,DESKTOP,136,293,3,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,1294.0,1594,0.328,1
CHK_000217,2026-01-09 18:02:00,9756,CARD,DESKTOP,284,408,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,2149,0.2998,0
CHK_000218,2026-01-08 07:21:00,1632,UPI,MOBILE,378,322,2,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,120.0,444,0.614,1
CHK_000219,2026-01-25 23:08:00,14167,WALLET,DESKTOP,852,122,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1067,0.1469,0
CHK_000220,2026-01-12 13:53:00,12672,UPI,DESKTOP,770,298,2,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,188,0.3243,0
CHK_000221,2026-01-24 17:08:00,11865,CARD,MOBILE,690,336,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,239,0.1897,0
CHK_000222,2026-01-25 15:57:00,8680,CARD,DESKTOP,411,204,0,CART,Poor,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,573,0.1804,0
CHK_000223,2026-01-13 18:15:00,10463,UPI,MOBILE,150,51,0,CART,Poor,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,273,0.02,0
CHK_000224,2026-01-08 17:56:00,4800,WALLET,MOBILE,490,402,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,61.0,167,0.4459,1
CHK_000225,2026-01-26 07:12:00,1180,WALLET,MOBILE,596,92,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,535,0.4127,0
CHK_000226,2026-01-07 17:29:00,3671,WALLET,MOBILE,723,371,1,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,166.0,314,0.3971,1
CHK_000227,2026-01-27 02:04:00,7371,UPI,DESKTOP,494,432,2,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,283,0.5293,0
CHK_000228,2026-01-29 09:33:00,9350,WALLET,DESKTOP,771,398,2,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,9.0,22,0.819,1
CHK_000229,2026-01-29 16:54:00,8451,UPI,MOBILE,774,198,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,73.0,283,0.5635,1
CHK_000230,2026-01-28 02:29:00,3604,WALLET,DESKTOP,437,249,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,751,0.3473,0
CHK_000231,2026-01-07 18:21:00,8819,WALLET,DESKTOP,656,267,2,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,9.0,62,0.4334,1
CHK_000232,2026-01-18 23:57:00,3988,CARD,DESKTOP,381,196,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,124,0.3115,0
CHK_000233,2026-01-16 18:13:00,8845,UPI,DESKTOP,558,314,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,237.0,322,0.4238,1
CHK_000234,2026-01-26 16:03:00,3055,UPI,DESKTOP,437,432,0,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,26.0,48,0.5703,1
CHK_000235,2026-01-20 02:11:00,2961,UPI,DESKTOP,144,303,1,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,73,0.5523,0
CHK_000236,2026-01-06 19:27:00,11396,WALLET,MOBILE,489,302,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,93,0.2284,0
CHK_000237,2026-01-17 23:53:00,1359,UPI,DESKTOP,222,396,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,303.0,1431,0.5085,1
CHK_000238,2026-01-04 11:59:00,10942,CARD,DESKTOP,180,453,1,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,447.0,999,0.2352,1
CHK_000239,2026-01-11 08:44:00,2493,UPI,DESKTOP,613,689,1,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,187,0.3728,0
CHK_000240,2026-01-04 16:27:00,2541,CARD,MOBILE,539,133,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,139.0,185,0.545,1
CHK_000241,2026-01-26 06:52:00,8503,CARD,MOBILE,386,148,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,133,0.5971,0
CHK_000242,2026-01-12 01:54:00,5559,CARD,MOBILE,248,148,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,241.0,412,0.4992,1
CHK_000243,2026-01-02 19:11:00,6621,UPI,MOBILE,356,381,0,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,46.0,109,0.432,1
CHK_000244,2026-01-23 19:34:00,8219,WALLET,MOBILE,770,233,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,112,0.3203,0
CHK_000245,2026-01-04 20:00:00,4187,CARD,DESKTOP,776,469,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,40.0,126,0.6658,1
CHK_000246,2026-01-21 09:05:00,13803,CARD,DESKTOP,310,265,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1577,0.02,0
CHK_000247,2026-01-14 11:09:00,2018,UPI,DESKTOP,494,468,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,239,0.275,0
CHK_000248,2026-01-08 18:04:00,3187,UPI,MOBILE,461,36,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,66.0,309,0.4617,1
CHK_000249,2026-01-09 21:36:00,8942,CARD,DESKTOP,566,226,2,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,429.0,992,0.3555,1
CHK_000250,2026-01-08 10:58:00,7273,UPI,DESKTOP,318,162,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,198.0,795,0.5125,1
CHK_000251,2026-01-09 07:59:00,3081,CARD,DESKTOP,637,183,0,PAYMENT,Average,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,1972,0.3484,0
CHK_000252,2026-01-16 12:15:00,6126,WALLET,DESKTOP,691,321,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,12.0,48,0.5862,1
CHK_000253,2026-01-12 13:13:00,2392,WALLET,MOBILE,487,448,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,929.0,931,0.3711,1
CHK_000254,2026-01-09 03:05:00,13663,CARD,MOBILE,209,264,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,8,0.2604,0
CHK_000255,2026-01-27 21:12:00,7904,WALLET,DESKTOP,505,499,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,2833,0.1885,0
CHK_000256,2026-01-09 11:46:00,6704,UPI,MOBILE,248,497,0,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,207,0.178,0
CHK_000257,2026-01-07 22:46:00,5433,UPI,MOBILE,519,376,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,54.0,96,0.517,1
CHK_000258,2026-01-14 23:43:00,2603,UPI,DESKTOP,485,206,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,692.0,1253,0.5287,1
CHK_000259,2026-01-22 08:26:00,8990,UPI,MOBILE,210,679,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,187,0.1741,0
CHK_000260,2026-01-21 06:19:00,7144,WALLET,DESKTOP,285,614,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,208,0.252,0
CHK_000261,2026-01-20 06:52:00,11276,UPI,MOBILE,187,80,1,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,343,0.2474,0
CHK_000262,2026-01-16 09:24:00,5732,WALLET,MOBILE,289,667,1,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,75,0.288,0
CHK_000263,2026-01-26 08:04:00,1948,WALLET,MOBILE,750,364,1,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,143,0.5136,0
CHK_000264,2026-01-04 03:29:00,7726,CARD,DESKTOP,162,91,2,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,186.0,230,0.4747,1
CHK_000265,2026-01-30 13:30:00,6555,WALLET,DESKTOP,269,207,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,45,0.5743,0
CHK_000266,2026-01-21 16:08:00,2759,WALLET,MOBILE,413,484,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,16.0,231,0.5699,1
CHK_000267,2026-01-10 04:32:00,5135,CARD,DESKTOP,649,30,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,114.0,216,0.286,1
CHK_000268,2026-01-18 16:39:00,2861,UPI,DESKTOP,179,47,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,131.0,166,0.2707,1
CHK_000269,2026-01-11 22:15:00,8042,CARD,DESKTOP,190,495,1,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,317.0,355,0.3668,1
CHK_000270,2026-01-21 22:14:00,6824,WALLET,DESKTOP,303,245,1,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,1191,0.3207,0
CHK_000271,2026-01-29 02:20:00,5103,UPI,MOBILE,692,238,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,327,0.2441,0
CHK_000272,2026-01-23 21:14:00,13069,CARD,DESKTOP,260,248,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,17.0,39,0.2148,1
CHK_000273,2026-01-02 04:15:00,3762,WALLET,MOBILE,601,139,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,4096,0.3379,0
CHK_000274,2026-01-09 05:54:00,4982,UPI,MOBILE,195,196,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,131.0,250,0.5644,1
CHK_000275,2026-01-09 02:29:00,5120,UPI,MOBILE,676,475,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,171.0,219,0.2669,1
CHK_000276,2026-01-19 02:56:00,6092,CARD,DESKTOP,391,197,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,59.0,94,0.5653,1
CHK_000277,2026-01-28 14:40:00,7271,CARD,MOBILE,262,131,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,2831,0.2389,0
CHK_000278,2026-01-13 10:08:00,9117,WALLET,MOBILE,371,340,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,172.0,221,0.144,1
CHK_000279,2026-01-20 11:34:00,4985,UPI,MOBILE,461,692,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,339,0.2542,0
CHK_000280,2026-01-11 01:59:00,1551,UPI,MOBILE,669,138,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,45.0,58,0.7741,1
CHK_000281,2026-01-24 14:59:00,2017,WALLET,DESKTOP,262,205,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,141.0,296,0.4166,1
CHK_000282,2026-01-12 12:07:00,3858,CARD,DESKTOP,591,24,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,360,0.5606,0
CHK_000283,2026-01-06 13:22:00,5814,WALLET,DESKTOP,402,663,1,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,133.0,140,0.3746,1
CHK_000284,2026-01-30 07:49:00,11793,UPI,MOBILE,677,452,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,250,0.2519,0
CHK_000285,2026-01-18 23:41:00,11175,CARD,MOBILE,369,383,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,151,0.2152,0
CHK_000286,2026-01-06 02:27:00,5783,WALLET,MOBILE,180,397,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,59,0.3032,0
CHK_000287,2026-01-17 16:00:00,3366,UPI,MOBILE,149,307,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,3945,0.1785,0
CHK_000288,2026-01-30 13:31:00,7558,CARD,DESKTOP,159,404,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,12.0,1038,0.1116,1
CHK_000289,2026-01-28 12:13:00,6404,CARD,MOBILE,708,109,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,239,0.5846,0
CHK_000290,2026-01-07 22:08:00,9960,WALLET,MOBILE,239,25,1,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,2426,0.2284,0
CHK_000291,2026-01-29 22:29:00,6789,WALLET,DESKTOP,567,292,2,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,23.0,63,0.7236,1
CHK_000292,2026-01-13 17:23:00,8595,UPI,MOBILE,241,631,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,314,0.1897,0
CHK_000293,2026-01-25 02:44:00,4407,WALLET,DESKTOP,306,389,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,3647,0.2445,0
CHK_000294,2026-01-14 08:29:00,11993,UPI,MOBILE,316,392,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,122,0.3539,0
CHK_000295,2026-01-28 10:51:00,3664,CARD,DESKTOP,125,487,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,807,0.2102,0
CHK_000296,2026-01-23 09:27:00,8201,CARD,MOBILE,312,487,0,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,270,0.1862,0
CHK_000297,2026-01-11 03:06:00,11032,UPI,DESKTOP,382,66,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,25,0.2331,0
CHK_000298,2026-01-05 17:02:00,3048,UPI,MOBILE,633,245,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,209,0.3373,0
