checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered,predicted_cause,prediction_confidence,chosen_action,ERV_score,prediction_confidence,explanation,recoverability_score
CHK_000076,2026-01-02 05:22:00,7601.0,UPI,MOBILE,626,186,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,39.0,42,0.694,1,DISTRACTION_TIMEOUT,0.9994886,STOP,0.0,0.9995,Stopped by rule: OPT_OUT,0.43268228507871853
CHK_000077,2026-01-20 13:05:00,6203.0,WALLET,MOBILE,471,373,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,372,0.2113,0,PRICE_HESITATION,0.999705,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.2203772585980083
CHK_000078,2026-01-08 21:04:00,6104.0,UPI,DESKTOP,553,483,2,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,3002,0.3624,0,OTP_FRICTION,0.9997272,STOP,0.0,0.9997,STOP chosen: 3002 min exceeds 2432 min window for OTP_FRICTION,0.3695021951112475
CHK_000079,2026-01-27 03:21:00,5306.0,CARD,MOBILE,520,285,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,64.0,103,0.5019,1,DISTRACTION_TIMEOUT,0.9996654,NUDGE,2353.77,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.419 | time=103min | amount=₹5306 | ERV=₹2354,0.41928752515533235
CHK_000080,2026-01-10 07:29:00,3483.0,UPI,DESKTOP,362,490,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,210,0.4308,0,OTP_FRICTION,0.999713,NUDGE,1764.46,0.9997,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.551 | time=210min | amount=₹3483 | ERV=₹1764,0.5506422932926224
CHK_000081,2026-01-10 12:57:00,3741.0,WALLET,DESKTOP,665,613,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,837,0.3295,0,DISTRACTION_TIMEOUT,0.9997515,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.30920922708924564
CHK_000082,2026-01-13 14:35:00,4861.0,WALLET,MOBILE,538,359,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,297.0,324,0.4689,1,OTP_FRICTION,0.9997528,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.526120823414708
CHK_000083,2026-01-29 04:40:00,8673.0,CARD,MOBILE,518,11,1,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1451,0.4981,0,DISTRACTION_TIMEOUT,0.9994035,NUDGE,2414.51,0.9994,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=0.999 | recoverability=0.263 | time=1451min | amount=₹8673 | ERV=₹2415,0.2631327248161467
CHK_000084,2026-01-12 01:34:00,9576.0,UPI,DESKTOP,362,385,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,219.0,261,0.4011,1,PAYMENT_FAILURE,0.9996717,PAYMENT_METHOD_SWITCH,4805.03,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.440 | time=261min | amount=₹9576 | ERV=₹4805,0.4401563112302246
CHK_000085,2026-01-08 21:22:00,2413.0,WALLET,DESKTOP,692,689,2,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,689,0.2851,0,DISTRACTION_TIMEOUT,0.9997527,NUDGE,830.54,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.325 | time=689min | amount=₹2413 | ERV=₹831,0.3253241691479367
CHK_000086,2026-01-23 10:04:00,3218.0,CARD,DESKTOP,289,59,2,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,94.0,251,0.3524,1,PRICE_HESITATION,0.99969864,NUDGE,667.88,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.226 | time=251min | amount=₹3218 | ERV=₹668,0.22559383273367528
CHK_000087,2026-01-30 01:53:00,8728.0,UPI,DESKTOP,435,195,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,2787,0.3465,0,PAYMENT_FAILURE,0.9997788,PAYMENT_METHOD_SWITCH,3068.25,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.308 | time=2787min | amount=₹8728 | ERV=₹3068,0.3083691816373625
CHK_000088,2026-01-24 16:00:00,4811.0,UPI,MOBILE,266,355,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,1,159.0,170,0.5374,1,PAYMENT_FAILURE,0.99971324,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.4540975815635452
CHK_000089,2026-01-02 17:09:00,6650.0,CARD,MOBILE,252,137,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,949,0.3755,0,DISTRACTION_TIMEOUT,0.99960953,STOP,0.0,0.9996,Stopped by rule: MAX_TOUCHES,0.2985287205165663
CHK_000090,2026-01-07 20:42:00,4064.0,WALLET,DESKTOP,659,363,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,319,0.4001,0,PRICE_HESITATION,0.9997205,NUDGE,832.4,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.223 | time=319min | amount=₹4064 | ERV=₹832,0.2226330997771408
CHK_000091,2026-01-25 09:50:00,10776.0,UPI,DESKTOP,397,215,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,193,0.2483,0,PAYMENT_FAILURE,0.99968874,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.45045011712741023
CHK_000092,2026-01-15 21:07:00,12699.0,WALLET,DESKTOP,306,153,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,1,213.0,226,0.1082,1,PRICE_HESITATION,0.99978095,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.22670145880025688
CHK_000093,2026-01-17 10:10:00,2038.0,CARD,DESKTOP,238,94,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,88.0,337,0.2386,1,PRICE_HESITATION,0.9997346,NUDGE,415.98,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.222 | time=337min | amount=₹2038 | ERV=₹416,0.22186193197300955
CHK_000094,2026-01-24 22:10:00,7626.0,UPI,MOBILE,177,34,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,208,0.2049,0,PRICE_HESITATION,0.999747,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.22750540390942528
CHK_000095,2026-01-15 23:23:00,1484.0,WALLET,MOBILE,428,27,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,1,13.0,316,0.5928,1,PAYMENT_FAILURE,0.99970263,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.43234010972631515
CHK_000096,2026-01-27 18:45:00,7599.0,CARD,DESKTOP,620,316,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,95,0.53,0,DISTRACTION_TIMEOUT,0.9994887,NUDGE,3384.71,0.9995,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=0.999 | recoverability=0.421 | time=95min | amount=₹7599 | ERV=₹3385,0.4209972341249848
CHK_000097,2026-01-05 06:34:00,10920.0,UPI,DESKTOP,401,233,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,6.0,86,0.2578,1,PRICE_HESITATION,0.9997528,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.2330997715520507
CHK_000098,2026-01-05 10:08:00,14236.0,CARD,DESKTOP,888,122,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,127.0,305,0.1371,1,PRICE_HESITATION,0.9998178,STOP,0.0,0.9998,Stopped by rule: LOW_RECOVERABILITY,0.22323650610663742
CHK_000099,2026-01-02 08:05:00,8917.0,CARD,DESKTOP,372,60,1,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,251,0.2723,0,PRICE_HESITATION,0.999747,DISCOUNT_OFFER,2137.35,0.9997,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.226 | time=251min | amount=₹8917 | ERV=₹2137,0.22559383273367528
CHK_000100,2026-01-09 02:13:00,521.0,WALLET,DESKTOP,529,402,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,25,0.5359,0,PAYMENT_FAILURE,0.99965894,PAYMENT_METHOD_SWITCH,284.61,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.479 | time=25min | amount=₹521 | ERV=₹285,0.4791847022162836
CHK_000101,2026-01-19 13:45:00,4138.0,WALLET,DESKTOP,535,192,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,39.0,211,0.5808,1,OTP_FRICTION,0.99979836,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.5504118759535113
CHK_000102,2026-01-28 02:04:00,6578.0,CARD,MOBILE,326,372,2,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,24.0,220,0.5024,1,PAYMENT_FAILURE,0.9997532,PAYMENT_METHOD_SWITCH,3346.59,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.446 | time=220min | amount=₹6578 | ERV=₹3347,0.44627670618421683
CHK_000103,2026-01-24 10:03:00,2212.0,WALLET,MOBILE,539,449,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,103.0,131,0.4595,1,DISTRACTION_TIMEOUT,0.9997515,NUDGE,967.51,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.413 | time=131min | amount=₹2212 | ERV=₹968,0.4134119076618365
CHK_000104,2026-01-14 20:55:00,7395.0,CARD,MOBILE,597,798,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,111,0.3076,0,DISTRACTION_TIMEOUT,0.99966824,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.4175916699443466
CHK_000105,2026-01-25 08:06:00,5155.0,UPI,MOBILE,429,364,2,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,634.0,661,0.3147,1,PRICE_HESITATION,0.99966764,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.2088351082723146
CHK_000106,2026-01-12 13:33:00,6224.0,CARD,DESKTOP,480,456,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,169.0,175,0.3648,1,DISTRACTION_TIMEOUT,0.9997645,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.40451028191505356
CHK_000107,2026-01-19 16:48:00,11847.0,CARD,DESKTOP,855,226,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,20,0.313,0,PRICE_HESITATION,0.9998172,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.23623462468263268
CHK_000108,2026-01-08 10:44:00,7178.0,WALLET,DESKTOP,460,295,2,CART,Poor,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,185,0.3204,0,PRICE_HESITATION,0.9997594,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.22854059586608372
CHK_000109,2026-01-05 14:38:00,3749.0,UPI,DESKTOP,607,313,0,OTP,Average,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,8,0.5875,0,OTP_FRICTION,0.9997813,NUDGE,2081.6,0.9998,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.604 | time=8min | amount=₹3749 | ERV=₹2082,0.6035226404725911
CHK_000110,2026-01-27 09:26:00,11166.0,UPI,DESKTOP,533,133,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,0,,1161,0.2983,0,PAYMENT_FAILURE,0.9995554,STOP,0.0,0.9996,Stopped by rule: OPT_OUT,0.35427885703724143
CHK_000111,2026-01-10 10:38:00,3624.0,UPI,MOBILE,423,268,2,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,945,0.3948,0,DISTRACTION_TIMEOUT,0.99965835,NUDGE,1146.0,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.299 | time=945min | amount=₹3624 | ERV=₹1146,0.2988895888601825
CHK_000112,2026-01-25 23:01:00,2167.0,UPI,MOBILE,138,473,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,69.0,89,0.7098,1,PAYMENT_FAILURE,0.999676,PAYMENT_METHOD_SWITCH,1155.27,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.468 | time=89min | amount=₹2167 | ERV=₹1155,0.46765052492551873
CHK_000113,2026-01-20 06:03:00,5306.0,UPI,MOBILE,262,424,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,355,0.209,0,PAYMENT_FAILURE,0.9995795,STOP,0.0,0.9996,Stopped by rule: MAX_TOUCHES,0.42705898447289375
CHK_000114,2026-01-09 08:40:00,6728.0,UPI,DESKTOP,507,323,2,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,304.0,304,0.599,1,OTP_FRICTION,0.99977726,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.5301775744304352
CHK_000115,2026-01-06 17:14:00,5945.0,WALLET,MOBILE,617,563,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,324,0.2762,0,DISTRACTION_TIMEOUT,0.9997849,NUDGE,2372.27,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.377 | time=324min | amount=₹5945 | ERV=₹2372,0.3771600981894855
CHK_000116,2026-01-05 04:12:00,7651.0,CARD,DESKTOP,492,26,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,11.0,77,0.6211,1,DISTRACTION_TIMEOUT,0.9994886,STOP,0.0,0.9995,Stopped by rule: MAX_TOUCHES,0.424895319814629
CHK_000117,2026-01-21 15:34:00,5654.0,WALLET,DESKTOP,611,459,2,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,47,0.5324,0,PRICE_HESITATION,0.9997002,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.23494280000614476
CHK_000118,2026-01-17 03:33:00,3597.0,UPI,DESKTOP,640,41,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,997.0,1217,0.5709,1,DISTRACTION_TIMEOUT,0.99967,NUDGE,1055.71,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.277 | time=1217min | amount=₹3597 | ERV=₹1056,0.27740849341091356
CHK_000119,2026-01-30 11:02:00,10276.0,UPI,MOBILE,602,127,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,10.0,11,0.7489,1,PAYMENT_FAILURE,0.9997671,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.4818103608143174
CHK_000120,2026-01-15 20:40:00,1843.0,UPI,MOBILE,382,104,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,222.0,302,0.5326,1,PAYMENT_FAILURE,0.9997718,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.4342880367825681
CHK_000121,2026-01-24 12:53:00,9882.0,UPI,MOBILE,155,251,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,31.0,269,0.4848,1,PAYMENT_FAILURE,0.9998136,PAYMENT_METHOD_SWITCH,4945.45,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.439 | time=269min | amount=₹9882 | ERV=₹4945,0.43899181545609267
CHK_000122,2026-01-03 22:55:00,13015.0,CARD,DESKTOP,529,319,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,34.0,209,0.1107,1,PRICE_HESITATION,0.99981815,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.22746059778463273
CHK_000123,2026-01-23 05:27:00,10560.0,CARD,MOBILE,596,306,2,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,9.0,136,0.5893,1,PAYMENT_FAILURE,0.999765,PAYMENT_METHOD_SWITCH,5533.45,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.460 | time=136min | amount=₹10560 | ERV=₹5533,0.45964963062901176
CHK_000124,2026-01-29 16:43:00,2285.0,UPI,DESKTOP,448,485,1,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,142,0.4019,0,PRICE_HESITATION,0.9996408,NUDGE,484.56,0.9996,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.231 | time=142min | amount=₹2285 | ERV=₹485,0.23050006876707496
CHK_000125,2026-01-05 00:22:00,10293.0,WALLET,DESKTOP,480,360,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,1751,0.049,0,PAYMENT_FAILURE,0.9996619,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.32858576397139194
CHK_000126,2026-01-04 18:35:00,10435.0,CARD,DESKTOP,131,61,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1391,0.0294,0,PRICE_HESITATION,0.9997818,STOP,0.0,0.9998,Stopped by rule: OPT_OUT,0.18468733656970757
CHK_000127,2026-01-06 17:44:00,8342.0,CARD,DESKTOP,757,366,1,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,129.0,253,0.4093,1,OTP_FRICTION,0.999764,RETRY_LINK,5086.05,0.9998,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.541 | time=253min | amount=₹8342 | ERV=₹5086,0.5409862700681891
CHK_000128,2026-01-08 17:38:00,2460.0,CARD,DESKTOP,204,160,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,132.0,3420,0.284,1,OTP_FRICTION,0.999754,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.36708640122058145
CHK_000129,2026-01-09 05:51:00,1345.0,WALLET,MOBILE,651,646,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,1084.0,1138,0.2784,1,DISTRACTION_TIMEOUT,0.9997867,NUDGE,402.78,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.283 | time=1138min | amount=₹1345 | ERV=₹403,0.2830478002624763
CHK_000130,2026-01-21 22:38:00,7078.0,WALLET,DESKTOP,382,348,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,21.0,260,0.2004,1,PRICE_HESITATION,0.99974805,DISCOUNT_OFFER,1693.57,0.9997,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.225 | time=260min | amount=₹7078 | ERV=₹1694,0.2251976225290096
CHK_000131,2026-01-30 22:28:00,1903.0,CARD,MOBILE,400,327,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,18.0,256,0.5699,1,OTP_FRICTION,0.99971515,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.5403314915900235
CHK_000132,2026-01-22 15:34:00,8140.0,CARD,MOBILE,897,405,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,65,0.2966,0,PRICE_HESITATION,0.99978167,DISCOUNT_OFFER,2024.58,0.9998,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.234 | time=65min | amount=₹8140 | ERV=₹2025,0.2340888215259211
CHK_000133,2026-01-18 05:37:00,9380.0,WALLET,MOBILE,637,484,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,225.0,282,0.2546,1,PRICE_HESITATION,0.99978167,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.2242347195792719
CHK_000134,2026-01-19 01:55:00,5493.0,UPI,MOBILE,140,132,2,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,29,0.3852,0,PRICE_HESITATION,0.9997013,NUDGE,1191.64,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.236 | time=29min | amount=₹5493 | ERV=₹1192,0.2358025623396542
CHK_000135,2026-01-18 05:37:00,8623.0,CARD,DESKTOP,351,296,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,91.0,1216,0.5794,1,PAYMENT_FAILURE,0.9998136,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.3511745246026519
CHK_000136,2026-01-26 03:44:00,13698.0,CARD,DESKTOP,707,167,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,859,0.2452,0,PRICE_HESITATION,0.9997911,DISCOUNT_OFFER,2934.39,0.9998,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.202 | time=859min | amount=₹13698 | ERV=₹2934,0.20161930304631137
CHK_000137,2026-01-20 12:58:00,9464.0,UPI,MOBILE,469,371,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,329,0.3749,0,PAYMENT_FAILURE,0.9996512,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.4305562032616668
CHK_000138,2026-01-23 07:25:00,4785.0,WALLET,DESKTOP,489,348,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,5.0,11,0.6,1,DISTRACTION_TIMEOUT,0.99966526,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.4398146294332473
CHK_000139,2026-01-17 15:13:00,6284.0,CARD,DESKTOP,667,334,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,784.0,2126,0.3358,1,OTP_FRICTION,0.9997663,RETRY_LINK,2699.41,0.9998,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.381 | time=2126min | amount=₹6284 | ERV=₹2699,0.3811609723690502
CHK_000140,2026-01-25 06:44:00,9165.0,CARD,DESKTOP,601,170,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,2210,0.2627,0,PRICE_HESITATION,0.9997919,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.16440803378455296
CHK_000141,2026-01-18 06:18:00,10178.0,UPI,DESKTOP,526,107,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,9.0,23,0.4551,1,PAYMENT_FAILURE,0.9996332,STOP,0.0,0.9996,Stopped by rule: MAX_TOUCHES,0.4795574911758953
CHK_000142,2026-01-21 16:46:00,7853.0,CARD,MOBILE,248,460,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,662,0.1876,0,DISTRACTION_TIMEOUT,0.99970454,STOP,0.0,0.9997,Stopped by rule: LOW_RECOVERABILITY,0.3285347332209913
CHK_000143,2026-01-18 16:58:00,2659.0,CARD,DESKTOP,132,412,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,12.0,20,0.6423,1,PAYMENT_FAILURE,0.9997116,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.4801181108848537
CHK_000144,2026-01-17 12:02:00,2697.0,CARD,MOBILE,431,39,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,359,0.3413,0,PRICE_HESITATION,0.999708,NUDGE,548.17,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.221 | time=359min | amount=₹2697 | ERV=₹548,0.22092643526417055
CHK_000145,2026-01-19 12:21:00,6391.0,UPI,DESKTOP,307,76,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,186,0.3572,0,PAYMENT_FAILURE,0.99967945,PAYMENT_METHOD_SWITCH,3289.88,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.452 | time=186min | amount=₹6391 | ERV=₹3290,0.4515511174281338
CHK_000146,2026-01-01 02:41:00,1093.0,CARD,DESKTOP,278,207,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,872.0,1358,0.6777,1,PAYMENT_FAILURE,0.9997868,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.34392465736168293
CHK_000147,2026-01-08 02:58:00,5969.0,WALLET,MOBILE,302,312,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,147.0,161,0.4872,1,DISTRACTION_TIMEOUT,0.999705,NUDGE,2572.18,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.407 | time=161min | amount=₹5969 | ERV=₹2572,0.4072995288381371
CHK_000148,2026-01-24 23:01:00,2625.0,UPI,MOBILE,303,94,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,3235,0.4385,0,OTP_FRICTION,0.99970454,STOP,0.0,0.9997,STOP chosen: 3235 min exceeds 2432 min window for OTP_FRICTION,0.36800446557262456
CHK_000149,2026-01-20 15:12:00,6897.0,UPI,MOBILE,682,264,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,43.0,74,0.4831,1,PAYMENT_FAILURE,0.99957234,PAYMENT_METHOD_SWITCH,3697.66,0.9996,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.470 | time=74min | amount=₹6897 | ERV=₹3698,0.47028629372126324
CHK_000150,2026-01-04 13:05:00,3339.0,UPI,MOBILE,492,119,1,OTP,Poor,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,213,0.2966,0,OTP_FRICTION,0.9997609,RETRY_LINK,2069.5,0.9998,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.550 | time=213min | amount=₹3339 | ERV=₹2069,0.5499518920240877
CHK_000151,2026-01-07 07:07:00,11153.0,CARD,DESKTOP,461,239,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,217,0.2495,0,PAYMENT_FAILURE,0.99968374,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.4467347298226185
