checkout_id,action,execution_status,payload,simulated_outcome
CHK_000280,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000281,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000282,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000283,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000283', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000284,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1179.3}",PENDING
CHK_000285,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1117.5}",PENDING
CHK_000286,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000286', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000287,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000288,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000289,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000290,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 996000, 'currency': 'INR', 'reference_id': 'CHK_000290', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000291,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 678900, 'currency': 'INR', 'reference_id': 'CHK_000291', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_000292,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000293,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000294,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_000295,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000295', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000296,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000297,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000298,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000298', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000299,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000300,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000301,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_000302,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000303,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000303', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000304,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000305,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000306,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000307,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000307', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000308,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_000309,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000310,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000310', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000311,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000311', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000312,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000312', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000313,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000314,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000315,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000316,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000317,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_000318,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000318', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000319,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000320,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000321,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000322,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000322', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000323,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000323', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000324,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_000325,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000326,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000327,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000328,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000329,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000330,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000331,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000331', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000332,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000332', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000333,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 959500, 'currency': 'INR', 'reference_id': 'CHK_000333', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_000334,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000335,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000335', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000336,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_000337,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000338,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000339,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1392.3}",PENDING
CHK_000340,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000340', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000341,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000342,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000343,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000343', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000344,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1377.2}",PENDING
CHK_000345,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000345', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000346,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000347,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000348,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 207700, 'currency': 'INR', 'reference_id': 'CHK_000348', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000349,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000350,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000350', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000351,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000352,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000353,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000353', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000354,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000355,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000355', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000356,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000357,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000357', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000358,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 79400, 'currency': 'INR', 'reference_id': 'CHK_000358', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_000359,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000360,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000361,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_000362,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000363,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000364,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000365,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000366,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000367,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000368,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000369,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000369', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000370,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000371,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000372,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_000373,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_000374,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000374', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000375,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000376,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1042.9}",RECOVERED
CHK_000377,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 850.0}",RECOVERED
CHK_000378,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000379,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000380,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000381,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000381', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000382,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000382', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000383,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000384,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000385,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000386,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000387,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000387', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000388,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000389,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000390,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000391,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000392,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000392', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000393,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000394,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000394', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000395,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000395', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000396,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000397,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000398,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000398', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000399,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000399', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000400,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 772.4}",RECOVERED
CHK_000401,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000402,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000403,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000404,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000405,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_000406,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000407,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000407', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000408,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000409,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000410,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000410', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000411,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000412,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000413,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000414,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000415,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 534500, 'currency': 'INR', 'reference_id': 'CHK_000415', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000416,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_000417,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000418,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000418', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000419,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000420,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000421,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000422,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000423,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1491.6}",PENDING
CHK_000424,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000424', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000425,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000425', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000426,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 932800, 'currency': 'INR', 'reference_id': 'CHK_000426', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000427,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000428,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000429,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000430,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000431,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000431', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000432,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000432', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000433,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_000434,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000435,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_000436,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000437,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000437', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000438,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000439,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000440,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000441,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000442,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000443,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000444,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000445,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000446,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000447,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000448,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_000449,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000450,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000450', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000451,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000452,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000453,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000453', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000454,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000455,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000456,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000456', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000457,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000458,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000459,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000460,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000460', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000461,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000461', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000462,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000462', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000463,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000464,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000465,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000466,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 378500, 'currency': 'INR', 'reference_id': 'CHK_000466', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_000467,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000468,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000469,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000469', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000470,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000471,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000472,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000473,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000474,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000475,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000475', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000476,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000477,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_000478,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000479,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000480,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000481,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 982400, 'currency': 'INR', 'reference_id': 'CHK_000481', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000482,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000483,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000484,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_000485,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000486,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000487,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000488,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000489,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000490,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000491,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000492,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 910.5}",PENDING
CHK_000493,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 430800, 'currency': 'INR', 'reference_id': 'CHK_000493', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000494,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000495,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000495', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000496,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000497,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000498,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000498', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000499,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000500,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000501,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_000502,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_000503,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000504,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000505,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000505', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000506,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000507,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000508,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 94000, 'currency': 'INR', 'reference_id': 'CHK_000508', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000509,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000510,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000511,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000511', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000512,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000513,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000514,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000515,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000516,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000517,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000518,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000519,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000520,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000521,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000522,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000523,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000524,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000525,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000526,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000527,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000528,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000528', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000529,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000529', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000530,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000531,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000532,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000533,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000534,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000535,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000536,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000537,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000538,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000538', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000539,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000539', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000540,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 366000, 'currency': 'INR', 'reference_id': 'CHK_000540', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000541,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000542,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000543,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 972800, 'currency': 'INR', 'reference_id': 'CHK_000543', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000544,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000544', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000545,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000546,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_000547,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 348500, 'currency': 'INR', 'reference_id': 'CHK_000547', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000548,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000549,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000550,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000551,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000552,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000553,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000553', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000554,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000554', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000555,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000556,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000556', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
